,bitcoin,ethereum,tether,ripple,solana,cardano,dogecoin,guacamole,chainlink,polkadot,shiba-inu,litecoin,dai,bitcoin-cash,cosmos,uniswap,stellar,ethereum-classic,internet-computer,filecoin,the-graph,aave,maker,algorand,axie-infinity,decentraland,tezos,eos,chiliz,curve-dao-token,zcash,paxos-standard,1inch,dash,iotex,basic-attention-token,0x,mask-network,loopring,celo,storj,yearn-finance,ankr,aragon,balancer,skale,band-protocol,tellor,livepeer,status,alchemy-pay,uma,wrapped-bitcoin,origintrail,bounce-token,braintrust,cartesi,playdapp,kyber-network,civic,numeraire,adventure-gold,badger-dao,nkn,radicle,gitcoin,coti,lcx,ampleforth-governance-token,assemble-protocol,clover-finance,district0x,orion-protocol,quickswap,harvest-finance,airswap,suku,rai,wrapped-centrifuge
paxos-standard,0.7482786405417281,0.6399232569737775,0.22993327370078664,0.5504195320765629,0.5011270532710316,0.4319348241928381,0.3818228703084531,0.16866188109791772,0.5061043608864833,0.2869217860871991,0.4326976483866326,0.42018539744913347,0.2240441352553733,0.30617653479671725,0.5694744527052498,0.3324160293197322,0.4961213119845644,0.33590124000749627,0.48751048826919785,0.29829377940624446,0.3737252921432139,0.5200760801384047,0.5287896857024886,0.3124888705939676,0.1552283886955076,0.2022413435384687,0.40199212968017994,0.4333244165945001,0.5202522155120833,0.4626593172620524,0.5242951129902909,1.0,0.31330183046844384,0.44157668284422213,0.25744811916102,0.32149081102922134,0.31436881596566724,0.28547089507342915,0.5516699473357216,0.4269611686199342,0.09310330142017083,0.24852584253598164,0.2352328705069721,0.40442881220390586,0.3711064302748759,0.43111242546534084,0.2607303183142159,0.4182783259567496,0.34781332608468346,-0.10955966570517475,0.37068055722019305,0.35598595299580355,0.4719235604769421,0.4352949022230793,,0.12006018810163087,0.3309490667768169,0.28977726029667406,-0.08309252215698391,0.4449147232794687,0.3928276228196818,0.20371063645402743,0.0906010401915072,0.25532593923685365,0.25344297044066105,0.3044538848120897,0.4818850708827307,0.3169395069585283,0.2026495684311661,0.14427321171528135,0.19460087785059257,0.37931291885908847,0.2035490059478976,0.4734596252752359,0.3337127190218118,0.34502910755978256,0.25468228515328784,0.06526359983462257,0.16712542756951826
1inch,0.43205697549561145,0.5749732180598994,0.2837444072894768,0.384181507526916,0.4874357367911588,0.6420050591092994,0.5841050158005702,0.033183332730599806,0.6393903008507211,0.4281346237984291,0.5048925370239407,0.6185249009096876,0.3121289302353361,0.4538969336470318,0.32335497692470194,0.5218769770147913,0.5983243471140905,0.5413450071246482,0.5504960007875035,0.5041185401643518,0.4043729246087055,0.5704123567993666,0.481938384101114,0.47535106029691593,0.45219058647296956,0.6901437670550056,0.5293200967948349,0.6145957928000277,0.6087230784348009,0.32735542896281955,0.5936873421468123,0.31330183046844384,1.0,0.6447983585731778,0.06735642628195405,0.1469825520894745,0.5342936946857869,0.3613290337404952,0.6100533161573203,0.5214430593336475,0.4419505156709318,0.13294254516965845,0.6051881750147311,0.4004774479931908,0.39343981941074924,0.5183397114027554,0.42521944271380085,0.37052234382536725,0.45313535587635984,-0.01596468503298216,0.47362636189957985,0.14298769590950106,0.35426930511563864,-0.00294568777214508,,0.12491870676515479,0.21078482191445908,0.3758416013972945,-0.1869691779825078,0.5810889464172583,0.3200588379423608,0.3757012726683121,0.17691995721267437,0.15787175708938347,0.32618851546844685,0.13540973638094927,0.5443814533269788,0.26517099300677427,0.21258441371030914,0.08837793094916592,0.06036941646776001,0.1064376490236465,-0.06946980945772717,0.47157958258793753,0.4210095268122076,0.019034624208827042,0.17213569376925777,0.1776909393222487,0.09629623042005608
dash,0.5827834414044132,0.6950829253294284,0.36376554474013933,0.7018793755331116,0.5542333171417937,0.6746423478739154,0.7124796460320284,0.06433275043467895,0.7867956529976873,0.6801780325283969,0.5431662728228486,0.7182552418817529,0.3499525746162057,0.5280512435227209,0.6083457527879155,0.6023498936251626,0.7923737601003246,0.6670054787708878,0.5764897956590552,0.6782444160466317,0.615869880044735,0.6668303430163623,0.6315553751899469,0.5940079959264941,0.35392467703710434,0.6211294598003784,0.7431623078961971,0.8073151270052354,0.727921474886932,0.3307573325974248,0.786340786213698,0.44157668284422213,0.6447983585731778,1.0,0.29786377709305933,0.3629849533458458,0.6348048582199474,0.4701936631687834,0.778365730152786,0.6127515948773401,0.4287186746616416,0.14124905775126315,0.6807649463670887,0.4093322051387833,0.5272102423321817,0.6290436854820752,0.44953619037757514,0.5975915241332428,0.5102724357406043,-0.01647683251030926,0.43819864215357873,0.2797230300206379,0.5429728973678313,0.1525243514303259,,0.21598576449442064,0.30307951518491466,0.48423347649170734,-0.21103091859441384,0.6972194676763993,0.21725351767656612,0.24246155871774178,0.2747202958338563,0.31516804150802236,0.37838177990875604,0.12425218473208686,0.6557428706355822,0.314050342215192,0.36982016233901643,0.1794698482529285,0.15144317507568955,0.11399843182337571,-0.0016436436200704758,0.6008188711739734,0.4927077258975852,0.01676515336227785,0.19733905824866285,0.18269994422337577,0.06512864009958796
iotex,0.12478200726684509,0.21528366882293515,0.10834708469915465,0.25811901022539985,0.19665063835328894,0.16937706783811482,0.16418217128732965,0.13189405598104686,0.28318073004457894,0.31100607252245327,0.03845064549513489,0.35144199256277187,-0.011032645248285901,0.06928032859867947,0.30377429090717506,0.29053972255947447,0.2574320445364712,0.0938766890934962,0.15292316582367926,0.3018245427650111,0.2731143363062329,0.1967934441351767,0.25410052768837316,0.3661128298183968,0.06437598484098264,-0.031535943545141304,0.4521692414798225,0.20502396664509362,0.43762616149391037,0.16584985888291173,0.32246622551040227,0.25744811916102,0.06735642628195405,0.29786377709305933,1.0,0.3356413190501246,0.2108038111404673,0.1610134077264076,0.3172504254690211,0.28202259659242823,0.06710697828441883,0.10752586323903485,0.21679266734804614,0.23402853914626012,0.14858467643941192,0.2639502319181182,-0.10224270708977112,0.2602790715391577,0.17365574638314754,-0.11142420711423444,0.36351283018307934,0.030815058838642728,0.09406060254596196,0.12252622069814535,,-0.010786889775258181,0.3060885127535437,0.20798227793740337,-0.05703227418954216,0.32478306229918347,0.11596274806827248,0.05433980704278175,0.16548638831659368,0.24954509844602754,0.09823189946268485,0.22234057174178345,0.3052019906108874,0.14146080531522956,0.13350570708278017,0.0074880057295265865,0.09372061374235932,-0.031912654697816394,0.0174066669033723,0.1553301461525542,0.14381107661226677,0.01211104090844262,0.11514796323889809,0.024797796328233524,0.11495959001959073
basic-attention-token,0.3193508628695178,0.3524301288692016,0.0409853716830068,0.41861199145511324,0.2894795692118555,0.4428537173358567,0.3330340032727815,0.2465969761442349,0.41263836086162664,0.4104596305919524,0.33160480713653206,0.27062058170430636,0.02860019740863542,0.1536904607964791,0.5480410651884704,0.1738142499439735,0.35136916744754504,0.277011871045245,0.3935042752071812,0.3161272476083753,0.5601646999740069,0.4745936656435941,0.39981565686198683,0.3993689113261732,0.0989269564783677,0.26583473437407446,0.380975255901622,0.23371156472427082,0.43588425769069167,0.19488005438607967,0.4381029175275988,0.32149081102922134,0.1469825520894745,0.3629849533458458,0.3356413190501246,1.0,0.3858769783947005,0.3279707812039094,0.4126776186127101,0.4577147274633615,0.24654150501373312,0.2706570140454887,0.41124145574133814,0.23356141832193714,0.3601309634348967,0.4338757319968184,0.18118885980772606,0.59357407263105,0.49489593427424405,-0.01825345682242231,0.37115739800482783,0.03958009817686369,0.234473101220329,0.1364035067072519,,0.08827632001192827,0.41191399172611953,0.27897796124904184,-0.049264632204236464,0.3524580216452289,0.2079145138627347,0.17366132958989522,0.1533834247355127,0.23804256146196137,0.12323191850899687,0.302106156833323,0.3444773785488678,0.13474075454744264,0.27189016921316095,0.051282905678784726,0.14427516321713588,0.03789416715617324,0.15178752810913487,0.24814912275914525,0.1829970347744837,0.03475453566852718,0.09494244810489531,-0.10548301849340778,0.005422287171997468
0x,0.4520062854878148,0.5981038027533653,0.21303318055798787,0.4615519413265079,0.45658690678105646,0.582453762887083,0.4845145140584452,0.10952892779648558,0.6175482195619002,0.5349528805013362,0.5222861374037034,0.5057992750932336,0.1924435617840708,0.48427305281536276,0.534665948847188,0.43939136522970457,0.6764432733598935,0.611608072415702,0.4615410266696642,0.5368793997918856,0.47357140910269674,0.6624544761933183,0.5021609305244834,0.5045573903022135,0.33833345690355887,0.4913535732597756,0.6223113260294011,0.581125364246923,0.6622305984280605,0.23289440984056625,0.7094530855410786,0.31436881596566724,0.5342936946857869,0.6348048582199474,0.2108038111404673,0.3858769783947005,1.0,0.40438387103837825,0.6893310825225992,0.46516677209077073,0.3817586297888434,0.21449761526084024,0.5825355071103293,0.3214983041422496,0.38987901567421857,0.4529271843562025,0.37908103620415523,0.5874196615026941,0.5048170862435745,-0.037573725435735006,0.4552727826458599,0.15970641754761278,0.44811390236390947,-0.010399749092166555,,0.04394169311220028,0.3724481349020442,0.2969435216058684,-0.204538902922884,0.6367427650805221,0.18741700431970063,0.24282713262614236,0.10506351949438551,0.15589816384681593,0.36506921222653305,0.3279860959854804,0.5941804837322469,0.28865452547345194,0.2904887154970336,0.13157797502445384,-0.08928729991943249,0.09425116432095978,0.09327393497328895,0.43976570652329827,0.3165727805479439,0.05340642348796725,0.33960988638486256,0.08104967841871223,0.027746569348815028
mask-network,0.3236374835054451,0.5244897405253044,0.02659585218985414,0.46657276928075875,0.4218248270131423,0.2507808202017648,0.44864210424809364,0.24098490139844345,0.4968684211829449,0.3725710893193746,0.26150634727394295,0.38441101669821576,0.08836620850685156,0.28124578420123314,0.30391497273491586,0.3271623597868322,0.5006548429268055,0.39554981979178755,0.3926234212747505,0.42383787658861266,0.3746803778660042,0.49107211066657747,0.5754069235037722,0.2696124303947994,0.23405826012794842,0.43184575085044735,0.528135590895043,0.491651335953737,0.5526040977425264,0.18277863165184782,0.5703257209298118,0.28547089507342915,0.3613290337404952,0.4701936631687834,0.1610134077264076,0.3279707812039094,0.40438387103837825,1.0,0.4794871723533669,0.49948742536297175,0.022876040478868688,0.24813049198589623,0.3113978444585859,0.27552381286533145,0.42604726726866443,0.4224629638546372,0.3345360246910233,0.45593630996407536,0.3731738671850843,-0.025062868202070692,0.20767414551612862,0.10511012005186676,0.24985943678764377,0.07543542869267392,,0.04594569877177755,0.2838833233910421,0.29550376099217035,-0.21726474385729583,0.3807810427731393,0.1723131095152562,0.18139915853852484,0.1989854010740208,0.1321903007093162,0.17991839845274846,0.10650963316953427,0.3755830915453128,0.07367653641626304,0.19386061031787752,-0.0069179826014717505,0.05385771314184373,0.034946169568606696,0.00954822574591144,0.46507194542140706,0.35283974769940374,0.11321454038967661,0.273588278440157,-0.061688965244256766,-0.09428974195778016
loopring,0.5849858387626392,0.7265548505441427,0.32629310390096844,0.6659496045862167,0.5783659769392552,0.7401166100500006,0.6340563410296223,0.12760332914392855,0.8068441109048883,0.6537828579226546,0.6017013775121474,0.621358710625502,0.25850000893218683,0.4266180586142898,0.6139945213763418,0.5642550371971162,0.7996640538680991,0.584248377816404,0.6110964274196504,0.7132828146877813,0.6431923615314674,0.7708648259483982,0.7021844840700866,0.5822145847081833,0.26115137255007786,0.61829507587202,0.7293331421993312,0.7733707211530285,0.8133639420986766,0.4288362157542834,0.7531688162052894,0.5516699473357216,0.6100533161573203,0.778365730152786,0.3172504254690211,0.4126776186127101,0.6893310825225992,0.4794871723533669,1.0,0.6313811351568696,0.3770629792936787,0.3127752858339577,0.7081852278937731,0.4315586827883404,0.5677214423071211,0.6120804608724912,0.47238595070468736,0.623293317339639,0.5878936636952694,-0.066062085434667,0.40238422219373327,0.27197399712106796,0.5386425571440387,0.15349507302516802,,0.052115574152258294,0.41420235040892167,0.3836111929071586,-0.32470240632290487,0.7632138770090762,0.24624552268959427,0.1999960957619781,0.2157951237547151,0.2887831753342933,0.3942508078936439,0.3260056150557091,0.6639764122986439,0.32266848322374353,0.316904207933995,0.1346004821725585,0.13503862042318673,0.16192631113556283,0.10913482495987763,0.5353968793910803,0.43924710238375214,0.07572129523054137,0.24694453706189964,0.14495395137065276,0.05035263707100986
celo,0.43167388610486795,0.5118696055120368,0.18876891001504847,0.5294632432790993,0.43052449015484173,0.5750009551202162,0.5203254233530926,0.08072545136754802,0.6058182618313133,0.5035020397824637,0.44335303324031927,0.50855895954033,0.1642253429439571,0.32821301217256327,0.513999737856779,0.4322782318690355,0.6023807348025327,0.43311458047983786,0.45926449053456264,0.5199503566197611,0.6090848601070504,0.6331308941221165,0.5262445096834312,0.4836750566201352,0.2140356165155787,0.5150656217745955,0.5620517363468694,0.5458962604918691,0.6204562323865164,0.3282916526211897,0.6037246835681351,0.4269611686199342,0.5214430593336475,0.6127515948773401,0.28202259659242823,0.4577147274633615,0.46516677209077073,0.49948742536297175,0.6313811351568696,1.0,0.22724890499609038,0.3499206105745684,0.5529617962371877,0.3546900182914561,0.38127286988893383,0.6035372779610793,0.41083878176623423,0.5457706577021109,0.4854891156456667,-0.14435298262548543,0.3859855001167743,0.2996519183909053,0.3103524931187283,0.11079905798470575,,0.10532228446227689,0.38493899538310705,0.3616690626496842,-0.16069294384375732,0.49674909111391174,0.378046763428051,0.14737775193436087,0.253223808110631,0.2763421166308062,0.1285417833518571,0.19594549112862272,0.565443871456638,0.3414015436451889,0.279366357939185,0.07635769990901937,0.13171385493061452,0.033234331365729244,-0.02210583456325872,0.5392407842625953,0.4321149340853162,0.1444929573777422,0.16019048292666266,0.19501128228894163,0.056261590288050126
storj,0.2112734183131105,0.3125954546807233,0.18117191742651292,0.3141983065113823,0.2598815056284643,0.46235271961247965,0.46162497620482384,0.08583055411283544,0.4010166571003388,0.33865826837002294,0.44181772241612344,0.5119922289963051,0.19187428850339402,0.3594305914021932,0.19793119423948274,0.384699829131941,0.39178781056455303,0.4014928691329366,0.3931708767221101,0.34270148106507514,0.4642801968372374,0.3784957530458823,0.3091238467986867,0.44791907921131197,0.1543202536287702,0.5024303686060503,0.43258422048949213,0.45089931933482535,0.41312265715499796,0.19242572370443384,0.39231708209797794,0.09310330142017083,0.4419505156709318,0.4287186746616416,0.06710697828441883,0.24654150501373312,0.3817586297888434,0.022876040478868688,0.3770629792936787,0.22724890499609038,1.0,0.08389594254275194,0.6015875933183203,0.09178367105888798,0.12079347034473512,0.3254092845997422,0.19247614013722633,0.40122645480710173,0.3969062322708237,0.01942652271747292,0.44621010775908654,0.08760736462333951,0.34937437600281407,0.10707303972386988,,0.0149586761478095,0.1269016370893165,0.16586085311211343,-0.0174691318705424,0.4365999194477372,0.055370475854302964,0.2620221854908431,0.23290031573776046,0.2962853456376656,0.32376122009231384,0.038031057016452346,0.3963820280572186,0.34530331339900916,0.210589611171795,0.07005770456070948,0.10697107438798337,-0.05050734490979611,-0.14420034711476631,0.19623100443284305,0.20723111053857088,0.027788267090876874,0.04600012332960766,-0.13740323774406457,0.06660834365644014
yearn-finance,0.21333968929389074,0.2458871201373382,0.032905958414654025,0.12515074920197097,0.28847856062386845,0.27119573234158445,0.20577239626064533,0.08508996508489809,0.3205874176061772,0.14325559111184086,0.2208271252840714,0.1475845713086383,0.054069535154701906,-0.09404717093837477,0.24442839674492345,0.13946574413806578,0.19154725670800174,0.1520311053998252,0.28688558864082764,0.2051118986511985,0.20326210847071216,0.402237825263403,0.356729863244056,0.20681802376786046,0.14463376680746393,0.16675394128748922,0.15475429604768864,0.093643414226279,0.33646021330343473,0.21019886103075508,0.34113297975575996,0.24852584253598164,0.13294254516965845,0.14124905775126315,0.10752586323903485,0.2706570140454887,0.21449761526084024,0.24813049198589623,0.3127752858339577,0.3499206105745684,0.08389594254275194,1.0,0.16727191042681502,0.25050338261352334,0.09190087548096633,0.1455099455584456,0.097347331463354,0.2101922894344442,0.2550719021552566,-0.03787980741176814,0.23252478379352504,0.28147580792302884,0.11208244857103901,0.03441656915252264,,-0.06309991003575496,0.3884947388586663,0.18449141813269854,-0.0759841254346013,0.07673497578567641,0.14843523815278498,-0.12912782570802084,0.1589183623520587,0.019869788344781987,0.11365260962062824,0.15978293550365247,0.2695188232536386,0.23418184733318845,0.10722954141916903,-0.11213099347927119,-0.07807844321603379,0.1754452094867866,-0.08053778294728538,0.051439122261560534,0.21278270602282692,0.09063529630431136,0.17035729225316687,-0.0098891448837824,-0.00127069054564571
ankr,0.402568520850616,0.5529443557197754,0.23764214360194727,0.5674820541122116,0.3311543918269153,0.7383515851898926,0.7101125569369965,0.03587452021376274,0.7155278845434304,0.6520041933520032,0.49042265819648523,0.5909427595527513,0.2227394952464866,0.35309523897778894,0.5863766609658985,0.5698123209028183,0.6824820416817418,0.587290523195465,0.5432371302859851,0.6193169522643054,0.747154999989614,0.6521364235190723,0.4829431477292962,0.6114864876522088,0.3247900883641137,0.6866297352419608,0.6233895452605877,0.7026521457032201,0.6190881294863388,0.2236071955149578,0.6820816698146671,0.2352328705069721,0.6051881750147311,0.6807649463670887,0.21679266734804614,0.41124145574133814,0.5825355071103293,0.3113978444585859,0.7081852278937731,0.5529617962371877,0.6015875933183203,0.16727191042681502,1.0,0.4312426523737841,0.4884244697311675,0.6017850250297389,0.3509621982754709,0.5403301039906241,0.4866749331365699,-0.0879835161363179,0.4971704274377332,0.0999080093864478,0.4479103363361599,0.06385487372361966,,0.09280770857834121,0.2860689829104994,0.5577618487245053,-0.2768704014107671,0.688524027567603,0.19596012015510086,0.2642831582986983,0.2232163239253526,0.37835359024651966,0.43003548683874376,0.18438350665809652,0.6148241886590303,0.2628695468394105,0.2897234968233357,0.21687665142152213,0.18959170638768302,0.06325873105587845,0.08422041178958567,0.4468621962275776,0.408479055958503,0.04439690763424622,0.1623339010304341,0.24325513890022632,0.10444433946381389
aragon,0.4024275578343634,0.43276619602673605,0.08370516840171867,0.3578629945207684,0.34046423167718665,0.389360845412016,0.3860504516896512,0.07687408025033043,0.41902203337501637,0.2890580093792344,0.2868156729297717,0.3386996688831043,0.03388592264288474,0.16398081322651328,0.43376736931058996,0.3259264711464936,0.40442920669150795,0.3214699449452006,0.35057668822901383,0.318323074503329,0.31608591784921536,0.4125855818097816,0.3825972250366443,0.26980758162461993,0.33200667299742215,0.3266102819842739,0.37642806213675856,0.31418015258993914,0.43738133770619275,0.21290879451857125,0.461841469738883,0.40442881220390586,0.4004774479931908,0.4093322051387833,0.23402853914626012,0.23356141832193714,0.3214983041422496,0.27552381286533145,0.4315586827883404,0.3546900182914561,0.09178367105888798,0.25050338261352334,0.4312426523737841,1.0,0.2926536204996348,0.28092973008540817,0.27417998235162605,0.14581405146107854,0.2879179962216436,-0.11204258578928808,0.31602220749082627,0.1208408699364384,0.23924410196332493,0.1924833246546725,,0.0481275675070885,0.22102862559433975,0.44476075046788804,0.06073648740681399,0.38312623936426426,0.45535978747651523,0.20335195732191133,0.1543086383281222,0.13737235531599776,0.25657484624875143,0.030966017231293216,0.4643290893235187,0.20247486936918913,0.05548095214576458,0.0456412592802997,0.14188730212306916,0.14417801168476502,0.004355601806410376,0.3783333949495665,0.29329276235643226,0.23300485941873708,0.36531035752892654,0.0940340173046072,0.19569787705536448
balancer,0.5008228857748538,0.5948379151603077,0.17523943043931176,0.5827176398282358,0.430162346571407,0.4981199388024169,0.4898039945831434,0.06633869946860668,0.5887714458211735,0.4816780252776657,0.4916302649744411,0.32448597026251175,0.1737415647385287,0.2817051181803215,0.5500067809006358,0.24170293604344376,0.6988822259879629,0.22015284447182507,0.502401524563365,0.5012524075941737,0.48142780376370076,0.5618103931729668,0.5910729615428387,0.384320850889745,0.16319500325064,0.5537009949991827,0.42212610604104883,0.5407114477453491,0.49394404297768413,0.22795000226821896,0.5065423676170417,0.3711064302748759,0.39343981941074924,0.5272102423321817,0.14858467643941192,0.3601309634348967,0.38987901567421857,0.42604726726866443,0.5677214423071211,0.38127286988893383,0.12079347034473512,0.09190087548096633,0.4884244697311675,0.2926536204996348,1.0,0.4363724965156758,0.43123805702324325,0.522870805668443,0.4686539591382918,0.04792451615980512,0.2147506974245516,0.09556956595925135,0.5242816041362356,0.33458137721873166,,-0.017528312365881957,0.4335946343327798,0.4336163908195813,-0.41407514161697195,0.4721539148295141,0.09715208831653736,0.1423339782801383,0.10469206568807159,0.32687033214445377,0.27883855351761433,0.23141827852897043,0.5349035086369434,0.33474267968438687,0.28372509688842434,0.13222018542271086,0.14734928333577882,0.16411461634973545,0.16439139820886603,0.4013295844615001,0.35628016795977285,0.017347632351003315,0.21319896580248857,0.15810953479605144,0.021769074903023416
skale,0.5300440196698206,0.567623183090765,0.32258793939359864,0.6053425353335895,0.40255746740158116,0.531873310764646,0.5837330722956526,0.20471822259016498,0.6843213047366221,0.6318048181361705,0.47938487001976426,0.6193065499379483,0.2935407382486428,0.4539064853466143,0.547366375728862,0.4443133920104135,0.6298614386049096,0.5394924794188554,0.5409972369838019,0.559752234790545,0.6210153496896195,0.6080986480005202,0.5379660972900202,0.42703178059186736,0.15415905495884025,0.4747614288015603,0.5664360101351879,0.6650360349825329,0.6055932759573077,0.36236551393731636,0.6262767025337824,0.43111242546534084,0.5183397114027554,0.6290436854820752,0.2639502319181182,0.4338757319968184,0.4529271843562025,0.4224629638546372,0.6120804608724912,0.6035372779610793,0.3254092845997422,0.1455099455584456,0.6017850250297389,0.28092973008540817,0.4363724965156758,1.0,0.4229948415032547,0.5274527779150421,0.3989448712866837,-0.11984888724118013,0.36111077562830707,0.15788134634345766,0.3129528711855863,0.1605122947455376,,0.43248260964503016,0.14407067810017588,0.3244200876698825,-0.1569638510061659,0.5054414552274791,0.22484983429324698,0.3155119090840042,0.1438074045679633,0.3228795320297756,0.4083626125608946,0.16043566728444936,0.5407013002620756,0.32520709855952673,0.22806945987961647,0.11327448373667791,0.17878159802955187,0.02050333107648351,0.01654532364885673,0.44860751202021804,0.40759147049696604,0.22034046902958399,0.13457847283520943,0.2160511443060681,0.009752381612965875
band-protocol,0.275400679008298,0.3845186183009248,0.1737847870562152,0.4060701775632637,0.42990743705809303,0.2837437437554567,0.4403317387406547,0.08747969047736684,0.5367364468662574,0.3578325078811576,0.49913111239605434,0.2890586508208578,0.27786135574730386,0.3253403303367578,0.30031923652023645,0.1430050434244517,0.5648175987076473,0.2983862696301474,0.38027638073985154,0.35093200424734505,0.4174461401329934,0.3967615869430641,0.4204617974718652,0.3276084771086767,0.30006968499571635,0.49399492362874253,0.2774450417185434,0.4462866886148116,0.39100694366729527,0.12402478280184678,0.3719550076022702,0.2607303183142159,0.42521944271380085,0.44953619037757514,-0.10224270708977112,0.18118885980772606,0.37908103620415523,0.3345360246910233,0.47238595070468736,0.41083878176623423,0.19247614013722633,0.097347331463354,0.3509621982754709,0.27417998235162605,0.43123805702324325,0.4229948415032547,1.0,0.3853349020508738,0.37479585532370807,0.08389987893085571,0.17665539982209935,0.17626155915991973,0.282108760363477,0.030214454978014494,,0.18048830940012733,0.15717209738447516,0.2593846350305829,-0.24164891452589374,0.3584971526269133,0.3023406627280072,0.18088103635849873,0.12837412565404976,0.2742054391775457,0.12243281773106628,0.1247480898768156,0.34863830347216357,0.3027037135496184,0.14126858583738028,0.11358863718763136,0.10145664766939465,0.044522921116171746,-0.11240053660565247,0.30811833658029325,0.3694101732344922,0.0494480771750502,0.0950448989072462,0.11476403996956452,0.08661868740390385
tellor,0.41186808681899106,0.5273342475938423,0.11726762437870332,0.629915183746807,0.43683017859299206,0.5151061782231087,0.49553443496283217,0.18724171053041103,0.5957962187161905,0.5556069970152567,0.4525184824198843,0.4496428352062368,0.13493036435157096,0.469755976301652,0.6085601471565885,0.3961367389498665,0.6401711894052071,0.4768776092238982,0.5197044437641786,0.543432614798662,0.6049449744976586,0.6640489365646687,0.5666794155775239,0.5098426584973027,0.1696576990011182,0.510165572945909,0.5722412076878381,0.5287122008783195,0.6737958335576517,0.20628632026397334,0.6137278425579571,0.4182783259567496,0.37052234382536725,0.5975915241332428,0.2602790715391577,0.59357407263105,0.5874196615026941,0.45593630996407536,0.623293317339639,0.5457706577021109,0.40122645480710173,0.2101922894344442,0.5403301039906241,0.14581405146107854,0.522870805668443,0.5274527779150421,0.3853349020508738,1.0,0.6122032184570456,0.060810046966373064,0.31961537196493095,0.25640033277678365,0.3882045831142475,0.12982100325917742,,0.13436470451512197,0.43362954808066817,0.29439338078289384,-0.18696738898442103,0.5309471611093227,0.19549869089913804,0.1518448596096966,0.060812398961087165,0.2932082511587883,0.3118956832573486,0.2877470364597335,0.5562658952611135,0.31772473854566147,0.4386425662255985,0.14048307881785824,0.15907258126916157,0.09124057388259486,0.19700897661166158,0.3954777459291235,0.3650414509501114,-0.022120181425270488,0.19822181556260898,-0.05779747700080009,-0.010311012413147188
livepeer,0.3714065867466794,0.49623882395399516,0.037563267577882455,0.42568130023899864,0.4650652864380267,0.5517860047986282,0.513787501675084,0.23831644154775344,0.5408364356771382,0.5060253523690271,0.4755146757030902,0.3689127481423851,0.08459664971721866,0.25612110077925665,0.46354451423956444,0.26701307814052333,0.5395467974323408,0.31509116514400404,0.4571214567719383,0.5721736136346862,0.5649942333910433,0.5663847542522229,0.5742161298280388,0.36049826978612753,0.25281707813149107,0.5372483159253164,0.478035434891423,0.4340010729383423,0.6088151495216451,0.14716261298256086,0.5375502524670212,0.34781332608468346,0.45313535587635984,0.5102724357406043,0.17365574638314754,0.49489593427424405,0.5048170862435745,0.3731738671850843,0.5878936636952694,0.4854891156456667,0.3969062322708237,0.2550719021552566,0.4866749331365699,0.2879179962216436,0.4686539591382918,0.3989448712866837,0.37479585532370807,0.6122032184570456,1.0,-0.016045474319037117,0.26693068768760914,0.18761607921742035,0.3241969457248705,0.10402390264293235,,-0.12071553448695131,0.5177124817115811,0.3593908697612222,-0.09769704288105878,0.5087120912612809,0.2552239230982912,0.15304177570968214,0.13684809157968744,0.24886137668634012,0.2499971259049852,0.041843954324881694,0.544295849419604,0.1611778072962363,0.3880169203004632,-0.05598110487976319,0.0966842028364589,-0.057249412859856276,0.06264718673460021,0.4521999973109355,0.2731604796255738,-0.026174415534402234,0.34011669875777767,0.005668013032294997,-0.0038267160685065108
status,-0.05206565398833218,-0.09571694192079423,0.1014020152980445,-0.09020580939663497,-0.02737985601596624,-0.06716144957291417,0.008694963897230741,-0.16066743583205378,-0.049162571371021625,-0.022474639233789,0.03599742252370975,-0.14753517680266592,-0.04772838747672624,-0.12934212185668503,0.004997775646320409,-0.054796284047776235,-0.016045274055358875,-0.05081535252907574,-0.055494993610791375,-0.05941231425532019,-0.09718618048976564,-0.06877886654731236,-0.08384174680760932,-0.04562168768524352,0.00786964954774854,-0.0020036607473913606,-0.1310425061844294,-0.09768142034131973,-0.08694520058834532,-0.08999029841777302,-0.03433489740017486,-0.10955966570517475,-0.01596468503298216,-0.01647683251030926,-0.11142420711423444,-0.01825345682242231,-0.037573725435735006,-0.025062868202070692,-0.066062085434667,-0.14435298262548543,0.01942652271747292,-0.03787980741176814,-0.0879835161363179,-0.11204258578928808,0.04792451615980512,-0.11984888724118013,0.08389987893085571,0.060810046966373064,-0.016045474319037117,1.0,-0.12177765359743986,-0.163127813644244,-0.06943683075527526,-0.05667157548273282,,0.04061811852151192,-0.008060575679629747,-0.05104408755139393,0.011300780610589862,-0.1300466341315458,0.0028263892204818397,-0.02798206105933606,0.015322409340280955,-0.10421153733077189,0.041986024843509745,-0.07530196473090889,-0.08228824118606633,0.07077361071345256,-0.03253473303624631,-0.026233983589055054,0.06138145200587961,-0.04746910794718897,-0.09649766351884374,-0.24922100439058326,-0.018481858517839553,-0.1731415642457426,-0.024695691300703478,-0.06788567040848736,0.032654563170592094
